Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,39.0,1,7.0,1,1-2 Year,Yes,2630.0,156.0,112,0
Female,44.0,1,29.0,0,1-2 Year,Yes,22201.0,26.0,142,0
Female,22.0,1,30.0,1,< 1 Year,No,26362.0,152.0,233,0
Male,72.0,1,20.0,0,> 2 Years,Yes,2630.0,124.0,90,1
Male,39.0,1,28.0,0,1-2 Year,No,43406.0,55.0,216,0
Female,51.0,1,18.0,0,1-2 Year,Yes,33296.0,26.0,52,1
Male,27.0,1,43.0,0,< 1 Year,Yes,2630.0,160.0,43,0
Female,23.0,1,37.0,1,< 1 Year,No,2630.0,160.0,49,0
Male,53.0,1,28.0,0,1-2 Year,Yes,44127.0,26.0,105,1
Female,43.0,1,8.0,0,1-2 Year,Yes,33974.0,125.0,158,0
Female,24.0,1,8.0,1,< 1 Year,No,45736.0,152.0,92,0
Male,24.0,1,30.0,1,< 1 Year,No,33964.0,152.0,55,0
Male,28.0,1,40.0,0,< 1 Year,Yes,62892.0,152.0,160,0
Female,58.0,1,28.0,0,1-2 Year,Yes,27373.0,122.0,260,0
Male,22.0,1,21.0,0,< 1 Year,Yes,25285.0,152.0,28,0
Male,32.0,1,8.0,1,1-2 Year,No,28254.0,124.0,249,0
Female,40.0,1,20.0,1,1-2 Year,No,2630.0,124.0,288,0
Male,27.0,1,41.0,1,< 1 Year,No,29454.0,152.0,235,0
Female,27.0,1,28.0,1,1-2 Year,Yes,2630.0,157.0,31,0
Female,57.0,1,48.0,0,1-2 Year,Yes,2630.0,15.0,267,1
Male,26.0,1,21.0,0,< 1 Year,Yes,32455.0,152.0,191,0
Male,40.0,1,41.0,0,1-2 Year,Yes,32931.0,26.0,100,0
Female,34.0,1,28.0,0,1-2 Year,Yes,37208.0,124.0,58,1
Male,37.0,1,28.0,1,1-2 Year,No,41196.0,122.0,159,0
Male,44.0,1,28.0,1,1-2 Year,No,65685.0,26.0,121,0
Male,20.0,1,25.0,1,< 1 Year,No,16453.0,160.0,10,0
Male,37.0,1,32.0,0,1-2 Year,Yes,2630.0,124.0,34,0
Female,25.0,1,3.0,1,< 1 Year,No,21337.0,152.0,171,0
Male,70.0,1,3.0,1,1-2 Year,Yes,22174.0,124.0,36,0
Male,68.0,1,28.0,0,> 2 Years,Yes,30707.0,124.0,39,0
Male,50.0,1,8.0,1,1-2 Year,Yes,34434.0,26.0,205,0
Male,56.0,1,28.0,1,1-2 Year,Yes,39640.0,13.0,20,0
Female,23.0,1,35.0,1,< 1 Year,No,40175.0,152.0,52,0
Female,23.0,1,8.0,0,< 1 Year,Yes,36319.0,152.0,171,0
Female,22.0,1,3.0,1,< 1 Year,No,2630.0,152.0,254,0
Male,64.0,1,28.0,0,> 2 Years,Yes,39637.0,26.0,54,0
Male,47.0,1,50.0,0,1-2 Year,Yes,51884.0,64.0,280,0
Male,24.0,1,28.0,0,< 1 Year,Yes,37825.0,152.0,56,0
Male,42.0,1,8.0,1,1-2 Year,No,43235.0,42.0,257,0
Female,21.0,1,10.0,1,< 1 Year,No,28099.0,152.0,216,0
Female,42.0,1,28.0,0,1-2 Year,No,42343.0,124.0,244,0
Male,36.0,1,22.0,0,> 2 Years,Yes,25973.0,156.0,263,0
Female,22.0,1,33.0,1,< 1 Year,No,31417.0,152.0,297,0
Male,34.0,1,45.0,1,1-2 Year,No,28203.0,26.0,173,0
Male,48.0,1,39.0,0,1-2 Year,Yes,2630.0,157.0,138,0
Female,35.0,1,28.0,1,1-2 Year,No,2630.0,152.0,140,0
Female,25.0,1,2.0,0,< 1 Year,Yes,22229.0,152.0,261,0
Female,62.0,1,28.0,1,1-2 Year,No,42213.0,152.0,230,0
Male,40.0,1,28.0,0,1-2 Year,Yes,2630.0,124.0,54,0
Male,24.0,1,8.0,0,< 1 Year,Yes,27490.0,124.0,243,0
Female,34.0,1,21.0,1,1-2 Year,Yes,25179.0,152.0,91,0
Female,40.0,1,28.0,0,1-2 Year,Yes,26636.0,26.0,113,1
Male,30.0,1,23.0,0,< 1 Year,Yes,2630.0,124.0,276,0
Female,28.0,1,30.0,1,< 1 Year,No,29287.0,152.0,220,0
Female,21.0,1,46.0,0,< 1 Year,Yes,2630.0,156.0,271,0
Female,46.0,1,28.0,0,1-2 Year,Yes,40187.0,26.0,29,0
Female,27.0,1,10.0,1,< 1 Year,No,28587.0,152.0,256,0
Male,55.0,1,19.0,0,1-2 Year,Yes,39112.0,26.0,272,0
Male,48.0,1,28.0,0,1-2 Year,Yes,32834.0,26.0,83,0
Male,25.0,1,6.0,1,< 1 Year,No,31839.0,152.0,190,0
Male,53.0,1,37.0,0,1-2 Year,Yes,23726.0,26.0,86,0
Male,64.0,1,48.0,0,1-2 Year,Yes,2630.0,124.0,228,0
Male,35.0,1,4.0,0,1-2 Year,Yes,2630.0,157.0,200,0
Male,37.0,1,47.0,1,1-2 Year,No,29378.0,26.0,215,0
Female,20.0,1,2.0,1,< 1 Year,No,28394.0,160.0,43,0
Male,64.0,1,8.0,0,1-2 Year,Yes,24133.0,19.0,55,0
Female,73.0,1,13.0,1,1-2 Year,No,18599.0,124.0,246,0
Female,29.0,1,36.0,1,< 1 Year,No,32859.0,152.0,296,0
Female,51.0,1,28.0,1,1-2 Year,No,49351.0,124.0,168,0
Female,23.0,1,30.0,1,< 1 Year,No,52646.0,160.0,120,0
Female,20.0,1,9.0,1,< 1 Year,No,45903.0,160.0,28,0
Female,59.0,1,28.0,0,1-2 Year,Yes,34848.0,26.0,244,0
Male,49.0,1,28.0,1,1-2 Year,No,39191.0,124.0,296,0
Female,23.0,1,49.0,0,< 1 Year,No,20050.0,152.0,35,0
Female,27.0,1,50.0,1,< 1 Year,No,2630.0,152.0,212,0
Female,40.0,1,28.0,0,1-2 Year,Yes,25607.0,124.0,90,1
Female,36.0,1,3.0,1,1-2 Year,No,22162.0,124.0,48,0
Female,31.0,1,45.0,0,1-2 Year,Yes,24881.0,26.0,69,0
Female,22.0,1,25.0,1,< 1 Year,No,29676.0,152.0,148,0
Male,25.0,1,45.0,1,< 1 Year,Yes,30292.0,152.0,73,0
Female,42.0,1,45.0,1,1-2 Year,No,24436.0,152.0,216,0
Female,27.0,1,41.0,1,< 1 Year,No,22285.0,152.0,84,0
Male,62.0,1,28.0,0,1-2 Year,Yes,59941.0,26.0,252,0
Female,21.0,1,36.0,0,< 1 Year,Yes,30524.0,152.0,41,0
Male,61.0,1,28.0,1,1-2 Year,No,29714.0,30.0,293,0
Female,27.0,1,29.0,1,< 1 Year,No,24541.0,152.0,63,0
Male,42.0,1,11.0,0,1-2 Year,Yes,2630.0,156.0,207,0
Female,25.0,1,50.0,0,< 1 Year,Yes,37958.0,152.0,51,0
Male,60.0,1,28.0,0,1-2 Year,Yes,36280.0,122.0,251,0
Male,29.0,1,28.0,1,< 1 Year,No,30769.0,152.0,150,0
Male,58.0,1,28.0,0,1-2 Year,Yes,49115.0,124.0,14,0
Male,59.0,1,28.0,1,1-2 Year,No,32102.0,26.0,10,0
Female,22.0,1,30.0,0,< 1 Year,Yes,26697.0,152.0,186,0
Male,56.0,1,15.0,1,1-2 Year,No,2630.0,124.0,63,0
Male,27.0,1,36.0,1,< 1 Year,No,44044.0,160.0,188,0
Female,38.0,1,30.0,0,1-2 Year,Yes,2630.0,157.0,297,1
Female,63.0,1,43.0,0,1-2 Year,Yes,32834.0,154.0,103,0
Female,22.0,1,10.0,0,< 1 Year,Yes,24543.0,152.0,60,0
Female,65.0,1,8.0,1,1-2 Year,No,47013.0,124.0,109,0
Female,77.0,1,46.0,1,1-2 Year,No,2630.0,124.0,182,0
Male,43.0,1,9.0,0,1-2 Year,Yes,33981.0,124.0,53,0
Female,36.0,1,28.0,0,1-2 Year,Yes,30772.0,26.0,266,1
Male,73.0,1,8.0,1,1-2 Year,No,2630.0,26.0,234,0
Male,59.0,1,28.0,1,1-2 Year,No,36100.0,37.0,213,0
Female,33.0,1,15.0,0,< 1 Year,No,35822.0,152.0,37,0
Female,61.0,1,33.0,0,> 2 Years,Yes,35847.0,26.0,205,0
Male,50.0,1,29.0,0,1-2 Year,Yes,27015.0,26.0,227,0
Female,26.0,1,37.0,0,< 1 Year,Yes,2630.0,152.0,17,0
Male,47.0,1,8.0,1,1-2 Year,No,26082.0,30.0,197,0
Male,50.0,1,28.0,0,1-2 Year,Yes,33995.0,55.0,262,1
Male,27.0,1,35.0,1,< 1 Year,No,36246.0,152.0,91,0
Male,35.0,1,14.0,0,1-2 Year,No,29981.0,152.0,277,0
Female,21.0,1,41.0,1,< 1 Year,No,28030.0,152.0,251,0
Male,54.0,1,37.0,0,1-2 Year,Yes,26523.0,124.0,202,0
Male,39.0,1,48.0,1,1-2 Year,No,2630.0,124.0,204,0
Male,43.0,1,50.0,1,1-2 Year,Yes,29633.0,26.0,160,0
Female,21.0,1,50.0,0,< 1 Year,No,34826.0,160.0,248,0
Female,78.0,1,35.0,1,1-2 Year,Yes,59197.0,10.0,50,0
Female,24.0,1,34.0,1,< 1 Year,No,43526.0,152.0,224,0
Female,49.0,1,28.0,0,1-2 Year,Yes,27751.0,26.0,231,0
Female,22.0,1,8.0,0,< 1 Year,Yes,32139.0,152.0,15,0
Male,22.0,1,46.0,0,< 1 Year,Yes,32169.0,152.0,248,0
Female,23.0,1,6.0,1,< 1 Year,No,19161.0,152.0,237,0
Male,50.0,1,33.0,0,1-2 Year,Yes,38465.0,124.0,100,0
Female,42.0,1,11.0,0,1-2 Year,Yes,2630.0,157.0,226,0
Female,61.0,1,28.0,0,1-2 Year,Yes,49813.0,26.0,285,0
Female,79.0,1,35.0,0,1-2 Year,Yes,2630.0,26.0,141,1
Male,21.0,1,46.0,1,< 1 Year,No,22244.0,160.0,162,0
Female,24.0,1,21.0,1,< 1 Year,No,31384.0,152.0,259,0
Female,61.0,1,28.0,1,1-2 Year,No,34103.0,122.0,120,0
Male,57.0,1,12.0,1,1-2 Year,Yes,2630.0,157.0,73,0
Female,31.0,1,8.0,0,< 1 Year,Yes,36697.0,152.0,190,0
Male,63.0,1,28.0,0,1-2 Year,Yes,23964.0,26.0,294,0
Female,57.0,1,47.0,0,1-2 Year,Yes,48184.0,124.0,54,1
Male,52.0,1,8.0,0,1-2 Year,Yes,57619.0,25.0,158,0
Female,23.0,1,28.0,0,< 1 Year,Yes,45859.0,152.0,235,0
Male,52.0,1,46.0,1,1-2 Year,No,30903.0,124.0,99,0
Male,52.0,1,28.0,0,1-2 Year,Yes,36797.0,26.0,40,0
Male,41.0,1,30.0,0,1-2 Year,Yes,18087.0,26.0,239,1
Male,55.0,1,28.0,0,> 2 Years,Yes,25512.0,26.0,132,1
Male,41.0,1,28.0,1,1-2 Year,No,27631.0,124.0,52,0
Male,43.0,1,38.0,0,1-2 Year,Yes,24979.0,124.0,60,1
Male,32.0,1,6.0,0,< 1 Year,Yes,31496.0,152.0,171,0
Female,53.0,1,28.0,1,< 1 Year,No,2630.0,1.0,102,0
Male,29.0,1,30.0,1,< 1 Year,No,2630.0,152.0,276,0
Female,53.0,1,28.0,0,1-2 Year,Yes,46232.0,26.0,115,1
Female,52.0,1,28.0,0,1-2 Year,No,51343.0,26.0,201,0
Female,47.0,1,47.0,0,1-2 Year,Yes,33176.0,124.0,127,0
Female,22.0,1,39.0,1,< 1 Year,No,41644.0,152.0,223,0
Female,24.0,1,3.0,1,< 1 Year,No,46860.0,152.0,71,0
Male,26.0,1,37.0,1,< 1 Year,No,24337.0,152.0,217,0
Male,47.0,1,10.0,1,1-2 Year,No,2630.0,157.0,89,0
Male,21.0,1,28.0,1,< 1 Year,No,43013.0,152.0,92,0
Female,22.0,1,33.0,1,< 1 Year,No,26640.0,152.0,93,0
Female,78.0,1,41.0,1,1-2 Year,No,44139.0,26.0,260,0
Male,21.0,1,10.0,0,< 1 Year,Yes,34241.0,160.0,51,0
Female,49.0,1,28.0,0,1-2 Year,Yes,39186.0,26.0,239,0
Male,47.0,1,41.0,0,1-2 Year,Yes,26976.0,26.0,95,0
Male,45.0,1,45.0,0,1-2 Year,No,2630.0,26.0,99,0
Male,58.0,1,28.0,0,1-2 Year,No,45526.0,124.0,202,0
Female,44.0,1,28.0,1,1-2 Year,Yes,27256.0,124.0,124,0
Male,52.0,1,28.0,0,1-2 Year,Yes,36802.0,26.0,121,0
Male,26.0,1,10.0,1,< 1 Year,No,21106.0,152.0,290,0
Female,25.0,1,14.0,1,< 1 Year,No,19684.0,152.0,201,0
Male,49.0,1,7.0,0,> 2 Years,Yes,2630.0,157.0,209,0
Male,32.0,1,15.0,0,1-2 Year,Yes,37294.0,156.0,48,0
Female,23.0,1,11.0,1,< 1 Year,No,24899.0,152.0,276,0
Male,24.0,1,15.0,1,< 1 Year,No,46915.0,151.0,162,0
Female,75.0,1,41.0,1,1-2 Year,No,62396.0,124.0,185,0
Male,56.0,1,31.0,0,1-2 Year,Yes,2630.0,154.0,96,1
Male,60.0,1,21.0,1,1-2 Year,No,28392.0,26.0,241,0
Female,23.0,1,6.0,1,< 1 Year,No,20677.0,152.0,41,0
Male,47.0,1,28.0,0,1-2 Year,Yes,37035.0,122.0,36,0
Female,25.0,1,4.0,0,< 1 Year,Yes,56441.0,152.0,293,0
Male,73.0,1,44.0,1,1-2 Year,No,2630.0,124.0,299,0
Female,46.0,1,8.0,1,1-2 Year,No,2630.0,25.0,179,0
Male,48.0,1,28.0,0,1-2 Year,Yes,31264.0,124.0,197,1
Male,62.0,1,8.0,1,1-2 Year,No,37902.0,26.0,63,0
Male,43.0,1,28.0,0,1-2 Year,Yes,46174.0,26.0,120,1
Male,21.0,1,33.0,0,< 1 Year,Yes,30949.0,160.0,266,0
Female,22.0,1,14.0,0,< 1 Year,No,29576.0,152.0,138,0
Male,23.0,1,28.0,1,< 1 Year,No,37644.0,152.0,283,0
Female,27.0,1,28.0,1,< 1 Year,No,25385.0,152.0,210,0
Male,43.0,1,45.0,1,1-2 Year,No,36220.0,124.0,257,0
Male,73.0,1,28.0,1,1-2 Year,No,43814.0,26.0,124,0
Male,25.0,1,47.0,0,< 1 Year,Yes,26642.0,152.0,130,0
Male,44.0,1,28.0,0,1-2 Year,Yes,33257.0,124.0,18,1
Male,58.0,1,28.0,0,1-2 Year,Yes,42683.0,122.0,23,0
Male,51.0,1,28.0,0,1-2 Year,Yes,28982.0,124.0,63,1
Male,47.0,1,6.0,0,> 2 Years,Yes,29464.0,157.0,212,0
Male,41.0,1,28.0,0,1-2 Year,Yes,29907.0,124.0,208,1
Male,25.0,1,8.0,1,< 1 Year,No,43058.0,152.0,102,0
Female,25.0,1,10.0,1,< 1 Year,No,46486.0,152.0,140,0
Male,51.0,1,52.0,1,1-2 Year,No,2630.0,124.0,191,0
Female,26.0,1,36.0,0,< 1 Year,No,44081.0,152.0,127,0
Female,24.0,1,29.0,1,< 1 Year,No,28871.0,152.0,146,0
Female,26.0,1,41.0,1,< 1 Year,No,31760.0,152.0,145,0
Male,30.0,1,29.0,0,1-2 Year,Yes,2630.0,156.0,292,0
Male,43.0,1,8.0,0,> 2 Years,Yes,46243.0,124.0,179,1
Male,47.0,1,29.0,0,1-2 Year,Yes,25140.0,124.0,236,0
Male,25.0,1,8.0,1,< 1 Year,No,30436.0,152.0,59,0
Male,54.0,1,7.0,1,1-2 Year,No,2630.0,26.0,246,0
Male,60.0,1,14.0,0,1-2 Year,No,32457.0,26.0,282,0
Female,25.0,1,33.0,1,< 1 Year,No,49519.0,152.0,167,0
Male,28.0,1,47.0,1,< 1 Year,No,46424.0,152.0,105,0
Male,60.0,1,28.0,0,> 2 Years,Yes,67642.0,124.0,255,0
Male,58.0,1,28.0,0,> 2 Years,Yes,50515.0,26.0,299,1
Male,22.0,1,28.0,0,< 1 Year,Yes,2630.0,158.0,239,0
Female,23.0,1,8.0,1,< 1 Year,No,45698.0,152.0,237,0
Female,28.0,1,49.0,0,< 1 Year,No,30081.0,152.0,192,0
Female,40.0,1,28.0,0,1-2 Year,Yes,35412.0,24.0,89,0
Male,47.0,1,41.0,0,1-2 Year,Yes,44926.0,124.0,146,0
Female,59.0,1,28.0,0,1-2 Year,No,35449.0,111.0,97,0
Male,46.0,1,28.0,0,> 2 Years,Yes,36485.0,124.0,254,0
Female,32.0,1,50.0,1,< 1 Year,No,42224.0,152.0,228,0
Female,32.0,1,30.0,1,< 1 Year,No,29867.0,152.0,105,0
Male,23.0,1,6.0,1,< 1 Year,No,23012.0,152.0,116,0
Male,51.0,1,22.0,1,1-2 Year,No,2630.0,160.0,296,0
Female,42.0,1,28.0,0,1-2 Year,Yes,54539.0,25.0,133,0
Male,59.0,1,36.0,0,1-2 Year,Yes,89311.0,124.0,143,0
Female,45.0,1,3.0,0,1-2 Year,Yes,24287.0,26.0,19,0
Male,25.0,1,25.0,1,< 1 Year,No,48049.0,152.0,56,0
Female,39.0,1,47.0,0,1-2 Year,Yes,27959.0,124.0,159,0
Male,28.0,1,15.0,1,< 1 Year,No,27717.0,152.0,247,0
Male,40.0,1,41.0,1,1-2 Year,Yes,32697.0,124.0,246,0
Male,28.0,1,7.0,1,< 1 Year,No,2630.0,152.0,78,0
Male,70.0,1,28.0,0,> 2 Years,Yes,37579.0,124.0,197,1
Male,43.0,1,8.0,0,1-2 Year,Yes,2630.0,156.0,257,0
Male,47.0,1,28.0,0,1-2 Year,Yes,44617.0,26.0,253,0
Male,37.0,1,14.0,0,1-2 Year,Yes,22695.0,156.0,87,0
Male,22.0,1,41.0,1,< 1 Year,No,33533.0,152.0,238,0
Female,73.0,1,48.0,1,1-2 Year,Yes,2630.0,15.0,153,0
Male,25.0,1,28.0,1,< 1 Year,No,53717.0,152.0,97,0
Female,26.0,1,15.0,1,< 1 Year,No,34706.0,152.0,232,0
Female,25.0,1,15.0,1,< 1 Year,No,34277.0,152.0,221,0
Female,37.0,1,2.0,0,1-2 Year,No,2630.0,157.0,239,0
Female,29.0,1,35.0,1,< 1 Year,No,40396.0,152.0,226,0
Male,54.0,1,28.0,1,1-2 Year,No,49054.0,26.0,274,0
Female,23.0,1,46.0,1,< 1 Year,Yes,34548.0,152.0,248,0
Male,62.0,1,28.0,1,1-2 Year,No,38803.0,26.0,91,0
Female,22.0,1,28.0,1,1-2 Year,No,35768.0,124.0,243,0
Male,24.0,1,50.0,0,< 1 Year,Yes,36204.0,152.0,29,0
Female,24.0,1,44.0,1,< 1 Year,No,2630.0,152.0,247,0
Female,39.0,1,28.0,1,1-2 Year,No,24004.0,26.0,69,0
Male,44.0,1,46.0,0,1-2 Year,Yes,32526.0,26.0,257,1
Male,43.0,1,14.0,0,1-2 Year,Yes,37394.0,124.0,198,0
Male,20.0,1,11.0,0,< 1 Year,No,36824.0,160.0,177,0
Male,25.0,1,36.0,0,< 1 Year,No,47080.0,152.0,81,0
Male,69.0,1,8.0,1,1-2 Year,No,47500.0,26.0,135,0
Female,28.0,1,30.0,1,< 1 Year,No,22429.0,152.0,246,0
Female,49.0,1,28.0,1,1-2 Year,No,45402.0,26.0,83,0
Male,44.0,1,28.0,0,1-2 Year,Yes,41933.0,26.0,281,0
Female,36.0,1,15.0,0,1-2 Year,No,30477.0,26.0,254,0
Female,24.0,1,6.0,0,< 1 Year,Yes,34371.0,152.0,140,1
Male,46.0,1,28.0,0,1-2 Year,Yes,28988.0,124.0,238,0
Male,77.0,1,50.0,0,> 2 Years,Yes,33047.0,8.0,98,0
Male,24.0,1,28.0,1,< 1 Year,No,49606.0,152.0,162,0
Female,46.0,1,45.0,1,1-2 Year,No,30855.0,152.0,208,0
Female,54.0,1,18.0,0,1-2 Year,Yes,30121.0,124.0,157,0
Male,33.0,1,28.0,1,< 1 Year,No,62924.0,151.0,224,0
Female,23.0,1,15.0,0,< 1 Year,No,33357.0,152.0,74,0
Male,29.0,1,28.0,0,< 1 Year,Yes,44800.0,152.0,139,1
Male,23.0,1,36.0,1,< 1 Year,No,34707.0,152.0,279,0
Male,59.0,1,8.0,0,1-2 Year,Yes,33505.0,26.0,109,1
Female,34.0,1,33.0,1,1-2 Year,No,29730.0,152.0,97,0
Female,21.0,1,28.0,1,< 1 Year,No,63799.0,160.0,203,0
Male,44.0,1,28.0,0,1-2 Year,Yes,46064.0,26.0,52,0
Male,24.0,1,7.0,1,< 1 Year,No,33806.0,152.0,75,0
Male,32.0,1,11.0,1,< 1 Year,No,22481.0,152.0,294,0
Male,22.0,1,28.0,0,< 1 Year,Yes,2630.0,156.0,40,0
Male,63.0,1,28.0,0,1-2 Year,Yes,27455.0,61.0,286,0
Male,48.0,1,30.0,0,> 2 Years,Yes,30338.0,124.0,221,1
Female,22.0,1,32.0,0,< 1 Year,Yes,2630.0,152.0,185,0
Male,28.0,1,37.0,1,< 1 Year,Yes,26693.0,152.0,117,0
Male,49.0,1,0.0,0,1-2 Year,Yes,2630.0,26.0,255,1
Male,51.0,1,14.0,0,> 2 Years,Yes,36748.0,124.0,188,0
Male,37.0,1,28.0,0,1-2 Year,Yes,34177.0,26.0,142,0
Male,68.0,1,28.0,0,1-2 Year,Yes,52433.0,124.0,162,1
Male,23.0,1,6.0,1,< 1 Year,No,24960.0,152.0,13,0
Male,32.0,1,28.0,0,< 1 Year,Yes,64760.0,26.0,130,0
Male,50.0,1,28.0,0,1-2 Year,Yes,2630.0,26.0,215,1
Female,23.0,1,29.0,1,< 1 Year,No,32098.0,152.0,223,0
Female,38.0,1,14.0,0,1-2 Year,Yes,24447.0,124.0,116,0
Female,40.0,1,46.0,0,1-2 Year,Yes,28584.0,30.0,120,1
Male,22.0,1,44.0,1,< 1 Year,No,2630.0,160.0,227,0
Male,79.0,1,30.0,0,1-2 Year,Yes,2630.0,124.0,29,0
Male,58.0,1,28.0,0,1-2 Year,Yes,2630.0,26.0,11,0
Male,40.0,1,46.0,0,1-2 Year,Yes,43372.0,131.0,79,0
Female,56.0,1,8.0,0,1-2 Year,Yes,42884.0,124.0,34,0
Male,22.0,1,46.0,0,< 1 Year,Yes,46428.0,152.0,145,0
Male,63.0,1,39.0,0,1-2 Year,Yes,44925.0,26.0,29,0
Female,22.0,1,46.0,1,< 1 Year,No,31606.0,152.0,46,0
Male,22.0,1,45.0,0,< 1 Year,Yes,55679.0,152.0,270,0
Male,68.0,1,28.0,0,> 2 Years,Yes,43394.0,122.0,174,1
Male,45.0,1,31.0,1,1-2 Year,No,2630.0,26.0,101,0
Female,49.0,1,28.0,0,1-2 Year,Yes,2630.0,156.0,279,0
Female,32.0,1,28.0,0,< 1 Year,Yes,2630.0,156.0,66,0
Female,24.0,1,49.0,0,< 1 Year,Yes,31511.0,152.0,11,0
Male,40.0,1,33.0,0,1-2 Year,Yes,34807.0,26.0,73,0
Female,49.0,1,28.0,0,1-2 Year,Yes,49582.0,26.0,71,1
Male,24.0,1,37.0,0,< 1 Year,No,24809.0,152.0,193,0
Male,55.0,1,28.0,0,1-2 Year,Yes,39008.0,122.0,119,0
Female,25.0,1,44.0,1,< 1 Year,No,28032.0,152.0,201,0
Female,36.0,1,28.0,0,1-2 Year,Yes,34021.0,124.0,79,0
Male,33.0,1,15.0,0,< 1 Year,No,36969.0,152.0,94,0
Male,27.0,1,33.0,0,< 1 Year,Yes,2630.0,156.0,12,0
Female,36.0,1,28.0,0,1-2 Year,No,23564.0,122.0,87,0
Male,40.0,1,28.0,0,> 2 Years,Yes,2630.0,158.0,216,0
Male,24.0,1,18.0,1,< 1 Year,No,39719.0,152.0,86,0
Male,36.0,1,28.0,1,1-2 Year,No,30038.0,122.0,173,0
Female,48.0,1,29.0,1,1-2 Year,No,28633.0,124.0,122,0
Male,23.0,1,36.0,0,< 1 Year,Yes,44336.0,152.0,37,0
Female,38.0,1,24.0,1,1-2 Year,No,20761.0,152.0,92,0
Female,35.0,1,28.0,0,1-2 Year,Yes,31231.0,26.0,107,0
Female,28.0,1,34.0,1,< 1 Year,No,31753.0,152.0,169,0
Female,26.0,1,16.0,0,< 1 Year,Yes,2630.0,124.0,63,0
Female,43.0,1,28.0,0,1-2 Year,Yes,40625.0,26.0,115,0
Female,27.0,1,49.0,0,< 1 Year,Yes,38023.0,152.0,32,0
Male,23.0,1,8.0,1,< 1 Year,Yes,28955.0,152.0,283,0
Female,40.0,1,4.0,0,1-2 Year,Yes,30841.0,124.0,268,1
Female,60.0,1,28.0,0,1-2 Year,Yes,39732.0,122.0,218,1
Male,25.0,1,9.0,1,< 1 Year,No,2630.0,160.0,170,0
Male,51.0,1,33.0,0,1-2 Year,Yes,28411.0,26.0,54,0
Female,27.0,1,33.0,1,< 1 Year,No,33559.0,152.0,58,0
Male,25.0,1,6.0,1,< 1 Year,No,23586.0,152.0,252,0
Female,44.0,1,28.0,0,1-2 Year,Yes,54550.0,26.0,24,1
Female,29.0,1,0.0,1,1-2 Year,No,2630.0,129.0,158,0
Male,41.0,1,38.0,0,1-2 Year,Yes,29863.0,124.0,228,0
Female,38.0,1,28.0,0,1-2 Year,Yes,40998.0,124.0,179,0
Male,23.0,1,50.0,1,< 1 Year,No,2630.0,152.0,232,0
Female,53.0,1,28.0,0,1-2 Year,Yes,51218.0,124.0,99,0
Male,40.0,1,28.0,0,1-2 Year,Yes,2630.0,155.0,46,0
Male,23.0,1,15.0,0,< 1 Year,No,2630.0,152.0,267,0
Male,50.0,1,7.0,1,1-2 Year,No,71297.0,152.0,52,0
Female,30.0,1,14.0,1,< 1 Year,No,39065.0,152.0,32,0
Male,41.0,1,28.0,0,1-2 Year,Yes,64190.0,124.0,162,0
Male,24.0,1,3.0,1,< 1 Year,No,31430.0,160.0,194,0
Male,52.0,1,28.0,0,1-2 Year,Yes,28216.0,26.0,51,1
Female,24.0,1,10.0,0,< 1 Year,Yes,2630.0,152.0,294,0
Male,36.0,1,39.0,1,1-2 Year,No,29497.0,124.0,282,0
Female,37.0,1,29.0,0,1-2 Year,No,2630.0,157.0,90,0
Female,27.0,1,11.0,1,< 1 Year,No,50964.0,152.0,296,0
Female,24.0,1,47.0,0,< 1 Year,Yes,34871.0,152.0,196,0
Male,72.0,1,30.0,1,1-2 Year,No,31343.0,124.0,161,0
Male,44.0,1,50.0,0,1-2 Year,Yes,34368.0,65.0,46,0
Male,50.0,1,35.0,1,1-2 Year,No,2630.0,124.0,254,0
Male,48.0,1,3.0,1,1-2 Year,No,40584.0,124.0,230,0
Male,22.0,1,27.0,1,< 1 Year,No,27976.0,152.0,52,0
Male,53.0,0,41.0,0,1-2 Year,Yes,35132.0,26.0,21,1
Female,55.0,1,8.0,1,1-2 Year,No,33714.0,26.0,134,0
Male,24.0,1,35.0,1,< 1 Year,No,40324.0,152.0,120,0
Male,38.0,1,28.0,1,1-2 Year,No,39195.0,120.0,155,0
Female,62.0,1,28.0,1,1-2 Year,No,35359.0,26.0,278,0
Male,47.0,1,28.0,0,1-2 Year,Yes,39502.0,26.0,48,1
Male,52.0,1,28.0,0,> 2 Years,Yes,2630.0,26.0,251,0
Male,25.0,1,6.0,1,< 1 Year,No,29509.0,152.0,292,0
Female,41.0,1,28.0,0,1-2 Year,No,28075.0,124.0,254,0
Male,49.0,1,3.0,0,1-2 Year,Yes,35343.0,124.0,224,1
Male,39.0,1,36.0,0,1-2 Year,Yes,32701.0,124.0,282,0
Male,22.0,1,28.0,0,1-2 Year,Yes,45485.0,157.0,104,0
Male,64.0,1,41.0,1,1-2 Year,No,44695.0,124.0,55,0
Male,34.0,1,46.0,0,1-2 Year,Yes,30120.0,21.0,269,0
Female,52.0,1,8.0,1,1-2 Year,No,46866.0,160.0,227,0
Female,21.0,1,12.0,1,< 1 Year,No,27923.0,160.0,66,0
Male,38.0,1,29.0,0,1-2 Year,Yes,25091.0,124.0,147,0
Male,50.0,1,28.0,0,1-2 Year,Yes,44535.0,124.0,117,0
